image,label
000637.jpg,data/labels/000637.txt
003075.jpg,data/labels/003075.txt
002561.jpg,data/labels/002561.txt
002778.jpg,data/labels/002778.txt
003258.jpg,data/labels/003258.txt
001842.jpg,data/labels/001842.txt
002287.jpg,data/labels/002287.txt
001487.jpg,data/labels/001487.txt
002775.jpg,data/labels/002775.txt
002474.jpg,data/labels/002474.txt
000246.jpg,data/labels/000246.txt
001235.jpg,data/labels/001235.txt
000308.jpg,data/labels/000308.txt
000259.jpg,data/labels/000259.txt
003049.jpg,data/labels/003049.txt
002698.jpg,data/labels/002698.txt
002550.jpg,data/labels/002550.txt
003055.jpg,data/labels/003055.txt
002440.jpg,data/labels/002440.txt
003164.jpg,data/labels/003164.txt
001734.jpg,data/labels/001734.txt
002015.jpg,data/labels/002015.txt
001047.jpg,data/labels/001047.txt
002780.jpg,data/labels/002780.txt
002624.jpg,data/labels/002624.txt
001679.jpg,data/labels/001679.txt
002581.jpg,data/labels/002581.txt
003445.jpg,data/labels/003445.txt
002362.jpg,data/labels/002362.txt
002784.jpg,data/labels/002784.txt
002765.jpg,data/labels/002765.txt
000878.jpg,data/labels/000878.txt
002952.jpg,data/labels/002952.txt
002069.jpg,data/labels/002069.txt
002271.jpg,data/labels/002271.txt
001180.jpg,data/labels/001180.txt
002168.jpg,data/labels/002168.txt
001560.jpg,data/labels/001560.txt
003760.jpg,data/labels/003760.txt
000792.jpg,data/labels/000792.txt
003818.jpg,data/labels/003818.txt
003799.jpg,data/labels/003799.txt
002103.jpg,data/labels/002103.txt
002017.jpg,data/labels/002017.txt
001205.jpg,data/labels/001205.txt
000721.jpg,data/labels/000721.txt
002475.jpg,data/labels/002475.txt
002340.jpg,data/labels/002340.txt
003092.jpg,data/labels/003092.txt
003777.jpg,data/labels/003777.txt
003752.jpg,data/labels/003752.txt
003506.jpg,data/labels/003506.txt
003235.jpg,data/labels/003235.txt
002556.jpg,data/labels/002556.txt
001870.jpg,data/labels/001870.txt
003459.jpg,data/labels/003459.txt
003839.jpg,data/labels/003839.txt
000890.jpg,data/labels/000890.txt
001632.jpg,data/labels/001632.txt
002476.jpg,data/labels/002476.txt
